Name,URL,Cuisines,Area,Timing,Full_Address,PhoneNumber,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,KnownFor,PopularDishes,PeopleKnownFor,AverageCost,latitudes,longitudes
M Hub,https://www.zomato.com/kolkata/m-hub-lake-town,"Fast Food, Chinese, Beverages","Lake Town, Kolkata",Opens at 1pm,"204, Block A, Lake Town, Kolkata",919124000000,1,1,1,0,-,0,-,1,,,,350,26.254624,88.1820651
Meatarian,https://www.zomato.com/kolkata/meatarian-2-sector-1-salt-lake,"Burger, Continental, Fast Food","Sector 1, Salt Lake, Kolkata",,"CE-210, Sector 1, Salt Lake, Kolkata",919831000000,1,0,0,0,-,0,3,19,,,"Extensive Menu, Worth the Money, Delicious Food, Great Portions",100,22.57002545,88.43478465637821
Swarnendu Mitra,https://www.zomato.com/kolkata/swarnendu-mitra-sector-5-salt-lake,Bengali,"Sector 5, Salt Lake, Kolkata",Opens at 11am,"330/1, Chandiberia, Bidhannagar, Krishnapur, Sector 5, Salt Lake, Kolkata",918240000000,1,1,0,0,-,0,-,1,,,,150,22.5582184,88.4129084
Teen Yaari Katha,https://www.zomato.com/kolkata/teen-yaari-katha-lake-town,"Biryani, Chinese, Beverages, Sandwich, Bengali","Lake Town, Kolkata",,"P-205, B-Block, Near Bank Of Baroda, Lake Town, Kolkata",917044000000,1,1,1,0,3.8,19,4,39,,,"Humble Staff, Amazing Interiors, Cool Ambience, Best Food under Best Budget, Good Music, Elaborate Menu",800,26.254624,88.1820651
Punjabi Dhabay,https://www.zomato.com/kolkata/punjabi-dhabay-1-sector-1-salt-lake,"Chinese, North Indian, Rolls","Sector 1, Salt Lake, Kolkata",Opens tomorrow at 12:27am,"26N, Duttabad Road, Sector 1, Salt Lake, Kolkata",917440000000,1,1,1,0,3.4,22,4,30,,,"Good Wifi, Perfect Place, Elaborate Menu, Fresh Food, Good Quality, Good Place",300,22.57002545,88.43478465637821
Rik Kitchen,https://www.zomato.com/kolkata/rik-kitchen-4-kankurgachi,"Chinese, Bengali, Desserts","Kankurgachi, Kolkata",,"79A, Maniktola Main Road, Kankurgachi, Kolkata",916291000000,1,0,0,0,-,0,-,4,,,,200,22.578972450000002,88.39151741636809
Foodland,https://www.zomato.com/kolkata/foodland-lake-town,"Chinese, North Indian","Lake Town, Kolkata",Opens at 1:45pm,"119, Opposite Lake Town Girl School, Block-B, Lake Town, Kolkata",918420000000,1,1,1,0,-,1,-,3,,,,400,26.254624,88.1820651
Hichin,https://www.zomato.com/kolkata/hichin-sector-2-salt-lake,"Fast Food, Chinese, Seafood","Sector 2, Salt Lake, Kolkata",,"CJ-116, Sector 2, Salt Lake, Kolkata",916372000000,1,1,0,0,-,0,-,0,,,,200,22.5582184,88.4129084
Pind Punjabi Dhaba,https://www.zomato.com/kolkata/pind-punjabi-dhaba-bangur,"North Indian, Chinese, Mughlai","Bangur, Kolkata",4pm â€“ 4am (Today),"68/1, Bangur Avenue, Block B, Near Reliance Fresh, Bangur, Kolkata",918274000000,1,1,1,0,3.9,664,4.2,12300,,"Amritsari Biryani, Authentic Punjabi Food, Mango Lassi, Parathas, Raita, Tandoori Chicken","Quality and Quantity, Dim Lighting, Cheap, Delivery Time, Good Packaging, Nice Service",800,22.6058971,88.4111177
Happie Foodie,https://www.zomato.com/kolkata/happie-foodie-1-kestopur,North Indian,"Kestopur, Kolkata",,"BD 229/223, 92, Krishna Tower, Rabindra Pally, Kestopur, Kolkata",917001000000,1,0,0,0,-,0,-,2,,,,150,22.5837959,88.4351768
Sip N Lick,https://www.zomato.com/kolkata/sip-n-lick-kankurgachi,"Beverages, Sandwich, Fast Food, Ice Cream, Shake","Kankurgachi, Kolkata",Opens at 11am,"P307 A, C.I.T Road, Kankurgachi, Kolkata",919231000000,1,1,1,0,3.5,40,4,77,,,"Menu, Prices, Experience, Food",400,22.578972450000002,88.39151741636809
Sengupta's,https://www.zomato.com/kolkata/senguptas-1-prince-anwar-shah-road,"Bengali, Biryani, North Indian, Chinese","Prince Anwar Shah Road, Kolkata",Opens at 8:30am,"1/14, Poddar Nagar, Near Girls High School, Prince Anwar Shah Road, Kolkata",919008000000,1,1,1,0,3.9,811,3.7,67800,,,"Good Delivery, Nice Taste, Excellent Taste, Good Packaging, Best Food, Nice Food",300,22.502181,88.3625686
Domino's Pizza,https://www.zomato.com/kolkata/dominos-pizza-ballygunge,"Pizza, Fast Food, Beverages, Desserts","Ballygunge, Kolkata",10am â€“ 2:57am (Today),"62/7, Ballygunge Circular Road, Ballygunge, Kolkata",913341000000,1,1,1,0,4,553,4.3,8087,,"Zest Chicken Pizza, Chocolate Lava Cake, Pepperoni Pizza, Pizzas, Chicken Wings, Corn","Drive through, Low Price, Prompt Service, Courteous Staff, Best Place, Good Food",400,22.5280337,88.3659084
edabba,https://www.zomato.com/kolkata/edabba-new-alipore,"Chinese, North Indian, Biryani, Desserts, Beverages","New Alipore, Kolkata",,"58/1A, Tollygunge Road, Ward-81, New Alipore, Kolkata",918100000000,1,0,0,0,-,0,3.9,4298,,,"Affordable Prices, Spill Proof Packaging, Combo, Spicy, Great Portions, Timely Service",150,22.51116475,88.3281116098478
Balaram Mullick & Radharaman Mullick Sweets,https://www.zomato.com/kolkata/balaram-mullick-radharaman-mullick-sweets-ballygunge,"Mishti, Desserts, Street Food","Ballygunge, Kolkata",Opens at 10am,"2, Broad Street, Near Ballygunge Phari, Ballygunge, Kolkata",913333000000,1,1,1,0,4.4,541,4.3,6095,The Pioneers Of baked Rossogolla,"Chocolate Bonbon, Farsan, Baked Rasgullas, Ice Cream Sandesh, Mango Doi, Roshogolla","Loved it, Fair Prices, Decoration, Preparation, Flavour, Great Place",100,22.5280337,88.3659084
Mama Mia!,https://www.zomato.com/kolkata/mama-mia-ballygunge,"Ice Cream, Desserts, Beverages","Ballygunge, Kolkata",10am â€“ 4am (Today),"59, Ballygunge Circular Road, Ballygunge, Kolkata",919331000000,1,1,1,0,4.3,694,4.4,10900,,"Mango Delight, Death by Chocolate, Gelato, Ferrero Rocher, Blueberry Cheese Cake, Belgian Chocolate","Bank for the Buck, Great Fragrance, Totally Worth it, Table Service, New Menu, Packed on Weekends",300,22.5280337,88.3659084
Gupta Brothers,https://www.zomato.com/kolkata/gupta-brothers-ballygunge,"Mishti, Chinese, North Indian, Fast Food, Beverages","Ballygunge, Kolkata",Opens at 8am,"22, Himadri Apartment, Park Road, Ballygunge, Kolkata",919007000000,1,1,0,0,-,0,3.9,31000,North Indian Thalis!,"Chinese Samosa, Kachori Sabzi, Kaju Barfi, Hot Gulab Jamun, Dahi Vada, Sweets","Breakfast, Spill Proof Packaging, Extensive Menu, Worth the Money, Great Portions, Timely Service",100,22.5280337,88.3659084
I Love Haldiram,https://www.zomato.com/kolkata/i-love-haldiram-ballygunge,"Chinese, Fast Food, Street Food, North Indian, Shake, Mishti","Ballygunge, Kolkata",Opens at 10am,"24, 1st Floor, Ballygunge Park, Ballygunge, Kolkata",919340000000,1,1,1,1,4.2,1337,4,5473,,"Masala Dhokla, Eggless Pastry, Rajkachori, Dahi Phuchka, Panipuri, Raj Kachori","Huge Place, Employee, Menu Options, Good for Large Groups, Clean Place, Themed Decor",400,22.5280337,88.3659084
KFC,https://www.zomato.com/kolkata/kfc-ballygunge,"Burger, Fast Food, Biryani, Desserts, Beverages","Quest Mall, Ballygunge, Kolkata",Opens at 11am,"33, 5th Floor, Quest Mall, Syed Ali Amir Avenue, Ballygunge, Kolkata",913334000000,1,1,0,0,4,923,4.1,11900,,"Saucy Chicken, Zinger Burger, Popcorn Chicken, Hot Wings, Rice Bowl, Garlic Bread","Drive through, Elegantly Decorated, Nice Crowd, Inexpensive, Great Recommendations, Reasonable Prices",400,22.539025350000003,88.36570191241475
Wow! Bangali,https://www.zomato.com/kolkata/wow-bangali-prince-anwar-shah-road,"Bengali, Biryani, Fast Food","Prince Anwar Shah Road, Kolkata",,"3/17A, Poddar Nagar, Ward 93, Prince Anwar Shah Road, Kolkata",919904000000,1,0,0,0,-,0,4,32500,,"Khichdi, Chicken Curry, Thali, Salad","Good Portions, Inexpensive, Comfort Food, Good Taste, Awesome Food, Spicy",100,22.502181,88.3625686
Aminia,https://www.zomato.com/kolkata/aminia-golpark,"Biryani, Mughlai, North Indian, Kebab, Rolls","Golpark, Kolkata",Opens at 11:30am,"57, Ballygunge Gardens, Golpark, Kolkata",916292000000,1,1,1,0,4.2,2199,4.1,9406,,"Chicken Isfahan, Chicken Khada Masala, Murgh Reshmi Tikka, Succulent Chicken, Awadhi Biriyani, Mutton Pasinda","Family Favorite, Ample Seating Area, Themed Decor, Good Stuff, Family Place, Packed on Weekends",700,22.513432100000003,88.40174450550997
Pizza Hut,https://www.zomato.com/kolkata/pizza-hut-ballygunge,"Pizza, Fast Food, Desserts, Beverages","Quest Mall, Ballygunge, Kolkata",Opens at 11am,"4th Floor, Quest Mall, 33, Syed Ali Amir Avenue, Ballygunge, Kolkata",917595000000,1,1,1,0,3.8,421,3.9,7365,Pan Pizza,,"Fancy Crowd, Customer Service, Contactless Delivery, Seating, Worth the Money, Hospitality",600,22.539025350000003,88.36570191241475
Kwality Wallâ€™s Frozen Dessert and Ice Cream Shop,https://www.zomato.com/kolkata/kwality-walls-frozen-dessert-and-ice-cream-shop-2-ballygunge,"Ice Cream, Desserts","Ballygunge, Kolkata",,"4, Garcha, 1st Lane, Borought VIII, Ballygunge, Kolkata",919876000000,1,0,0,0,-,0,4.4,10,,,,100,22.5280337,88.3659084
Kasturi Restaurant,https://www.zomato.com/kolkata/kasturi-restaurant-ballygunge,"Bengali, Bangladeshi, Fast Food, Desserts","Ballygunge, Kolkata",Opens at 11am,"13/6 B, Anil Moitro Road, Ballygunge, Kolkata",918335000000,1,1,1,0,4.3,1316,4.1,8716,Dhakai cuisine to satisfy the tastebuds with a combination of Bengali and Bangladeshi dishes,"Chingri Bata, Chicken Dhakai Bhuna, Kochu Pata Chingri Bhapa, Doi Ilish, Prawn Malaicurry, Chitol Peti","Comfortable Seating Area, Best Restaurant, Great Value, Authentic Taste, Best Places, Quick Service",800,22.5280337,88.3659084
Monginis,https://www.zomato.com/kolkata/monginis-1-lake-market-area,"Bakery, Desserts, Fast Food","Lake Market Area, Kolkata",Opens at 8:59am,"65 A/1, Rashbehari Avenue, Lake Market Area, Kolkata",919331000000,1,1,0,0,-,0,4.3,155,,,,50,22.51637855,88.34872333799815
Burger King,https://www.zomato.com/kolkata/burger-king-ballygunge,"Burger, Fast Food, Beverages","Quest Mall, Ballygunge, Kolkata",Opens at 10am,"33, Outlet 1, Fourth Floor, Quest Mall, Syed Amir Ali Avenue, Ballygunge, Kolkata",917977000000,1,1,0,0,4,936,4,12700,,"Whopper Meal, Chicken Whooper, Whooper Burger, Burgers, Shakes, Cheesecake","Variety of Pizza, Contactless Delivery, Weekend Brunch, Perfect Presentation, Good Wifi, Family Crowd",350,22.539025350000003,88.36570191241475
Haldiram's,https://www.zomato.com/kolkata/haldirams-new-alipore,"North Indian, South Indian, Street Food, Beverages, Mithai","New Alipore, Kolkata",Opens at 7am,"41 F, Block C, Ground Floor, 51 Bankim Mukharjee Sarani, Ward 81, New Alipore, Kolkata",919831000000,1,1,1,1,3.1,7,3.8,1577,,,,400,22.51116475,88.3281116098478
Subway,https://www.zomato.com/kolkata/subway-1-elgin,"Healthy Food, Fast Food, Sandwich, Salad, Beverages, Wraps","Elgin, Kolkata",Opens at 11am,"234/3A, FMC Fortuna Building, Woodburn Park Road, A.J.C. Bose Road, Elgin, Kolkata",913340000000,1,1,1,0,3,228,3.9,5709,,,"Great Ambiance, Courteous Staff, Good Place, Good Food, Price",400,22.537374800000002,88.34756170104649
Crazy 4 Cakes,https://www.zomato.com/kolkata/crazy-4-cakes-golpark,"Bakery, Desserts","Golpark, Kolkata",,"54, Ballygunge Gardens, Borough- Viii, Golpark, Kolkata",919875000000,1,1,1,0,-,2,3.9,119,,,,400,22.513432100000003,88.40174450550997
Koshe Kosha,https://www.zomato.com/kolkata/koshe-kosha-golpark,"Bengali, Desserts","Golpark, Kolkata",Opens at 11am,"62, Ballygunge Gardens, Near Golpark Post Office, Golpark, Kolkata",919831000000,1,1,1,0,4.1,1209,3.9,1904,Authentic Bengali food in an ambiance that pulls out the hidden Bengali in everyone!,"Moshla Murgi, Dhakai Mangsho, Daab Ice Cream, Kosha Mutton, Gondhoraj Murgi, Chingri Cutlet","Relaxed Atmosphere, Comfortable Seating Area, Authentic Taste, Good Food Quality, Decoration, Friendly Staff",800,22.513432100000003,88.40174450550997
Azad Hind Dhaba,https://www.zomato.com/kolkata/azad-hind-dhaba-hindustan-park,"North Indian, Chinese, Mughlai, Rolls, Biryani","Hindustan Park, Kolkata",Opens at 11:30am,"53, Hindustan Park Road, Hindustan Park, Kolkata",918337000000,1,1,1,0,2.4,446,4,3268,,"Dal Makhni, Chicken Butter Masala, Butter Naan, Tandoori Chicken, Kebabs","Pocket Friendly, Tandoori, Food Presentation, Best Place, Location, Prices",700,22.5177017,88.3632073
Bhojohori Manna,https://www.zomato.com/kolkata/bhojohori-manna-gariahat,"Bengali, Desserts, Seafood, North Indian, Fast Food","Gariahat, Kolkata",Opens at 12noon,"13, PC Sarkar Sarani, Ekdalia Road, Gariahat, Kolkata",919830000000,1,1,1,0,3.9,485,3.9,785,Bengali Food,"Chicken Dak Bunglow, Mochar Ghonto, Daab Chingri, Chingri Malaikari, Bhetki Paturi, Authentic Bengali Food","Authenticity, Food Quantity, Manager, Best Place, Hospitality, Prices",700,22.5196384,88.3656241
Hatari,https://www.zomato.com/kolkata/hatari-gariahat,"Chinese, North Indian, Biryani, Kebab","Gariahat, Kolkata",Opens at 11:30am,"113/1B, Rash Behari Avenue, Near Triangular Park, Gariahat, Kolkata",913325000000,1,1,1,0,4.5,4957,4.3,5039,Legendary family restaurant. Known for their quantity and quick service,"Chengdu Chicken, Shredded Crispy Chicken, Crispy Chili Fish, Schezwan Lamb, Tawa Chicken, Drum Sticks","Courteous Waiters, Serving Size, Cozy Ambiance, Family Restaurant, Affordable, Mixed Rice",900,22.5196384,88.3656241
Ebela Obela,https://www.zomato.com/kolkata/ebela-obela-jadavpur,"Bengali, Bangladeshi, Seafood, Biryani, Mughlai, Chinese, North Indian, Desserts","Jadavpur, Kolkata",Opens at 10:30am,"21/A, Ramkrishna Upanibesh, P.O Regent Estate, Jadavpur, Kolkata",918981000000,1,1,0,0,-,0,3.9,9952,,,"Yummy Food, Tamper Proof Packaging, Extensive Menu, Worth the Money, Great Portions, Delicious Food",100,22.495499,88.3709006
Ajooba Biryani Centre,https://www.zomato.com/kolkata/ajooba-biryani-centre-jadavpur,"Biryani, Mughlai","Jadavpur, Kolkata",Opens at 11am,"1/11B/3, Kali Bari Lane, Ward 96, Jadavpur, Kolkata",919832000000,1,1,0,0,-,0,3.7,20900,,"Chicken Chaanp, Mutton Kasha, Mutton Biryani, Eggs, Salad","Inexpensive, Fast Delivery, Low Price, Good Taste, Good Quantity, Good Service",150,22.495499,88.3709006
Baskin Robbins,https://www.zomato.com/kolkata/baskin-robbins-1-ballygunge,"Ice Cream, Desserts, Beverages","Ballygunge, Kolkata",11am â€“ 2am (Today),"15, Ekdalia Road, Ballygunge, Kolkata",917044000000,1,1,0,1,-,0,4.3,828,,,,150,22.5280337,88.3659084
Keventers - Milkshakes & Desserts,https://www.zomato.com/kolkata/keventers-milkshakes-desserts-paddapukur,"Beverages, Desserts, Ice Cream, Shake","Paddapukur, Kolkata",7am â€“ 5am (Today),"44A, Ground Floor, Sarat Bose Road, Paddapukur, Kolkata",913346000000,1,1,0,1,2.7,10,4.2,7710,,"Oreo Delight, Kesar Badam, Kit Kat Shake, Milkshakes","Wonderful Presentation, Timely Service, Quantity, Staff, Price",400,22.50502445,88.30295777651463
Ebowl,https://www.zomato.com/kolkata/ebowl-tollygunge,"North Indian, Chinese, Biryani, Fast Food, Beverages","Tollygunge, Kolkata",,"58/1A, Tollygunge Road, Ward-81, Tollygunge, Kolkata",918100000000,1,0,0,0,-,0,4.1,1714,,,,200,22.498636,88.3453908
New Punjabi Hotel,https://www.zomato.com/kolkata/new-punjabi-hotel-behala,"North Indian, Mughlai, Bengali","Behala, Kolkata",Opens at 7am,"87, Diamond Harbour Road, Opposite Ajanta Cinema, Behala, Kolkata",918697000000,1,1,1,0,3.8,517,3.9,31600,,"Paneer Parantha, Tandoor Roti, Mixed Vegetables, Rumali Roti","Comfortable Seating Area, Family Place, Delivery Person, Good Taste, Portion, Good Food",500,22.501572,88.3209435
Mom's Kitchen,https://www.zomato.com/kolkata/moms-kitchen-prince-anwar-shah-road,"Chinese, North Indian, Fast Food","Prince Anwar Shah Road, Kolkata",Opens at 12noon,"8/4, Sahid Nagar, Prince Anwar Shah Road, Kolkata",919831000000,1,1,0,0,3.1,323,3.6,17300,,,"Elegantly Decorated, Inexpensive, Cute Little Place, Good Crowd, Polite Staff, Prompt Service",300,22.502181,88.3625686
Cookies & Cakes,https://www.zomato.com/kolkata/cookies-cakes-gariahat,"Bakery, Desserts","Gariahat, Kolkata",,"12/3D, Ground Floor, Jamir Lane, Gariahat, Kolkata",919143000000,1,0,0,0,-,0,4.2,255,,,,100,22.5196384,88.3656241
Starbucks Coffee,https://www.zomato.com/kolkata/starbucks-coffee-elgin,"Cafe, Beverages, Fast Food, Desserts","Forum Mall, Elgin, Kolkata",Opens at 10am,"10/3, Shop 8, Ward 70, Ground Floor, Lala Lajpat Rai Sarani, Forum Mall, Elgin, Kolkata",919137000000,1,1,1,0,3.4,82,4.2,1352,,,"Food Presentation, Young Crowd, Fresh Food, Good Quality, Staff",600,22.5384588,88.35098571918229
Gupta Eating House,https://www.zomato.com/kolkata/gupta-eating-house-prince-anwar-shah-road,"Chinese, North Indian, Rolls","Prince Anwar Shah Road, Kolkata",Opens at 11am,"3-8A, Poddar Nagar, Prince Anwar Shah Road, Kolkata",919340000000,1,1,0,0,3.4,132,3.9,13700,,,"Great Portions, Worth the Money, Good Food, Delicious Food, Good Quality",250,22.502181,88.3625686
Arshalan Golden Biriyani House,https://www.zomato.com/kolkata/arshalan-golden-biriyani-house-baghajatin,Mughlai,"Baghajatin, Kolkata",Opens at 11am,"D/41, D Block, Baghajatin Road, Baghajatin, Kolkata",919904000000,1,1,0,0,-,1,4,967,,,"Fresh Food, Good Quality, Quantity, Price, Taste",200,22.4838805,88.3754447
Agarwal's Food Delivery,https://www.zomato.com/kolkata/agarwals-food-delivery-golf-green,"North Indian, Rajasthani, Shake","Golf Green, Kolkata",Opens at 8am,"30/1, Central Road PS, Jadavpur PO, Golf Green, Kolkata",918420000000,1,1,1,1,4,360,3.9,35800,,"Paneer Parantha, Aaloo Paratha, Special Thali, Pav Bhaji, Lassi, Raita","Good Portions, Pocket Friendly, Low Price, Nice Food, Polite Staff, Food Taste",300,22.4913328,88.3618382
Mughal-E-Yani,https://www.zomato.com/kolkata/mughal-e-yani-jadavpur,"Biryani, Mughlai, Bengali","Jadavpur, Kolkata",Opens at 12:01pm,"21/A, Ramkrishna Upanibesh, Jadavpur, Kolkata",919831000000,1,1,0,0,-,0,4,1488,,,,150,22.495499,88.3709006
Kathleen,https://www.zomato.com/kolkata/kathleen-1-elgin,"Bakery, Desserts, Fast Food","Elgin, Kolkata",Opens at 9am,"174, A.J.C. Bose Road, Elgin, Kolkata",919831000000,1,1,0,0,-,1,3.8,436,,,,400,22.537374800000002,88.34756170104649
A-One Arafat Biryani,https://www.zomato.com/kolkata/a-one-arafat-biryani-baghajatin,"Biryani, North Indian","Baghajatin, Kolkata",Opens at 12noon,"66C, Bagajatin, Station Road, Baghajatin, Kolkata",919904000000,1,1,1,0,3.2,36,4,4318,,,,250,22.4838805,88.3754447
Flurys,https://www.zomato.com/kolkata/flurys-1-gariahat,"Bakery, Desserts, Fast Food, Coffee","Gariahat, Kolkata",Opens at 8am,"3A, PC Sorcar Sarani, Gariahat, Kolkata",913340000000,1,1,1,0,2.9,12,4.1,325,,,"Delicious Taste, Best Food under Best Budget, Fresh Food, Good Quality, Packaging",300,22.5196384,88.3656241
Sananda Biryani,https://www.zomato.com/kolkata/sananda-biryani-santoshpur,Biryani,"Santoshpur, Kolkata",Opens at 12noon,"153, Garfa Main Road, Santoshpur, Kolkata",917981000000,1,1,0,0,-,0,4,3098,,,"Worth the Money, Timely Service, Portion, Fresh Food, Delicious Food, Good Quality",200,22.4960484,88.3822296
New Grissini,https://www.zomato.com/kolkata/new-grissini-prince-anwar-shah-road,"Bakery, Pizza, Beverages, Shake","Prince Anwar Shah Road, Kolkata",Opens at 10am,"62/2P, Prince Golam Hossain Shah, Prince Anwar Shah Road, Kolkata",918014000000,1,1,0,0,-,0,4.1,10300,,"Personalized Cake, Chocolate Cake Slice, Dutch Truffle Cake, Baked Pizza, Birthday Cakes, Pizzas","Spill Proof Packaging, Cute Packaging, Worth the Money, Food Presentation, Packing, Good Taste",300,22.502181,88.3625686
The Chef,https://www.zomato.com/kolkata/the-chef-jadavpur,"Bengali, Chinese, Bangladeshi","Jadavpur, Kolkata",Opens at 11am,"Raja S.C. Mallick Road, Jadavpur 8B Bus Stand, Ward 96, Borough-X, Jadavpur, Kolkata",919231000000,1,1,1,0,3.8,370,4.2,14300,,,"Family Place, Chef, Student Crowd, Tasty Food, Awesome Food, Location",500,22.495499,88.3709006
Kaligodam,https://www.zomato.com/kolkata/kaligodam-lake-market-area,"Mishti, Desserts, Street Food, Bengali, North Indian","Lake Market Area, Kolkata",,"138, Kavi Bharati Sarani, Lake Market Area, Kolkata",919830000000,1,0,0,0,-,0,3.9,600,,,,50,22.51637855,88.34872333799815
Paradise Biryani,https://www.zomato.com/kolkata/paradise-biryani-lake-market-area,"Biryani, North Indian, Mughlai","Lake Market Area, Kolkata",Opens at 10am,"24, Ground Floor, Lake Market Area, Kolkata",919014000000,1,1,1,0,3.6,322,4,4402,,"Authentic Hyderabadi Biryani, Haleem, Mutton Biryani, Raita, Cheesecake, Kabab","Chair, Nice Service, Contactless Delivery, Hygiene, Seat, Excellent Service",800,22.51637855,88.34872333799815
Hanglaatherium,https://www.zomato.com/kolkata/hanglaatherium-prince-anwar-shah-road,"Biryani, North Indian, Kebab, Mughlai, Bengali","Prince Anwar Shah Road, Kolkata",Opens at 12noon,"188/3/1A, Lake Gardens, Prince Anwar Shah Road, Kolkata",918583000000,1,1,1,0,4.3,2604,4.1,13300,,"Chicken Pasanda, Sweet Pulao, Bengali Pulao, Biryani Combo Meal, Chicken Biriyani Combo, Boondi Raita","Quantity of Portion, Comfortable Seating Area, Simple Decor, Affordable, Themed Decor, Service Time",600,22.502181,88.3625686
Kreamz,https://www.zomato.com/kolkata/kreamz-1-jadavpur,"Bakery, Desserts, Fast Food","Jadavpur, Kolkata",Opens at 8am,"5/73A, Near Pallisree Mor, Netaji Nagar, Jadavpur, Kolkata",919674000000,1,1,0,0,-,0,4,314,,,,100,22.495499,88.3709006
Tea Junction,https://www.zomato.com/kolkata/tea-junction-paddapukur,"Tea, Beverages","Paddapukur, Kolkata",Opens at 10am,"35 A, Sarat Bose Road, Opposite Lakshmi Narayan Temple, Jadubabur Bazaar Bhawanipore, Paddapukur, Kolkata",916291000000,1,1,0,0,3.1,15,4.3,544,,,,300,22.50502445,88.30295777651463
